"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"10000","1","922110","58","0","2017","A","",5,185,17850906,0,0,1861,96753,"",2.49,1.80,1.87,0.00,0.00,1.04,1.04,"",0,0.0,-7,-3.6,-238413,-1.3,0,0.0,0,0.0,48,2.6,2497,2.6
"10000","1","92212","57","0","2017","A","",11,166,19275429,0,0,2230,115942,"",1.91,0.39,0.40,0.00,0.00,1.04,1.04,"",0,0.0,3,1.8,715404,3.9,0,0.0,0,0.0,44,2.0,2251,2.0
"10000","1","922120","58","0","2017","A","",11,166,19275429,0,0,2230,115942,"",1.91,0.39,0.40,0.00,0.00,1.04,1.04,"",0,0.0,3,1.8,715404,3.9,0,0.0,0,0.0,44,2.0,2251,2.0
"10000","1","92213","57","0","2017","A","",2,25,3027761,0,0,2321,120708,"",1.87,0.39,0.40,0.00,0.00,1.03,1.04,"",0,0.0,-1,-3.8,76515,2.6,0,0.0,0,0.0,117,5.3,6097,5.3
"10000","1","922130","58","0","2017","A","",2,25,3027761,0,0,2321,120708,"",1.87,0.39,0.40,0.00,0.00,1.03,1.04,"",0,0.0,-1,-3.8,76515,2.6,0,0.0,0,0.0,117,5.3,6097,5.3
"10000","1","92219","57","0","2017","A","",4,19,1802137,0,0,1800,93618,"",1.97,0.25,0.24,0.00,0.00,0.94,0.94,"",0,0.0,-2,-9.5,142812,8.6,0,0.0,0,0.0,256,16.6,13328,16.6
"10000","1","922190","58","0","2017","A","",4,19,1802137,0,0,1800,93618,"",1.97,0.25,0.24,0.00,0.00,0.94,0.94,"",0,0.0,-2,-9.5,142812,8.6,0,0.0,0,0.0,256,16.6,13328,16.6
"10000","1","923","55","0","2017","A","",10,158,13605120,0,0,1660,86336,"",1.18,0.28,0.26,0.00,0.00,0.93,0.93,"",1,11.1,9,6.0,1805125,15.3,0,0.0,0,0.0,140,9.2,7274,9.2
"10000","1","9231","56","0","2017","A","",10,158,13605120,0,0,1660,86336,"",1.18,0.28,0.26,0.00,0.00,0.93,0.93,"",1,11.1,9,6.0,1805125,15.3,0,0.0,0,0.0,140,9.2,7274,9.2
"10000","1","92312","57","0","2017","A","",4,7,667943,0,0,1752,91083,"",2.06,0.04,0.03,0.00,0.00,0.85,0.85,"",1,33.3,4,133.3,492927,281.6,0,0.0,0,0.0,406,30.2,21077,30.1
"10000","1","923120","58","0","2017","A","",4,7,667943,0,0,1752,91083,"",2.06,0.04,0.03,0.00,0.00,0.85,0.85,"",1,33.3,4,133.3,492927,281.6,0,0.0,0,0.0,406,30.2,21077,30.1
"10000","1","92313","57","0","2017","A","",4,105,8453916,0,0,1553,80770,"",0.80,0.49,0.46,0.00,0.00,0.94,0.94,"",0,0.0,-1,-0.9,587891,7.5,0,0.0,0,0.0,125,8.8,6504,8.8
"10000","1","923130","58","0","2017","A","",4,105,8453916,0,0,1553,80770,"",0.80,0.49,0.46,0.00,0.00,0.94,0.94,"",0,0.0,-1,-0.9,587891,7.5,0,0.0,0,0.0,125,8.8,6504,8.8
"10000","1","92314","57","0","2017","A","",2,46,4483261,0,0,1891,98353,"",1.62,0.29,0.34,0.00,0.00,1.16,1.16,"",0,0.0,5,12.2,724307,19.3,0,0.0,0,0.0,121,6.8,6297,6.8
"10000","1","923140","58","0","2017","A","",2,46,4483261,0,0,1891,98353,"",1.62,0.29,0.34,0.00,0.00,1.16,1.16,"",0,0.0,5,12.2,724307,19.3,0,0.0,0,0.0,121,6.8,6297,6.8
"10000","1","924","55","0","2017","A","",10,65,5408643,0,0,1594,82891,"",0.56,0.21,0.21,0.00,0.00,0.99,0.99,"",0,0.0,-2,-3.0,-155862,-2.8,0,0.0,0,0.0,1,0.1,45,0.1
"10000","1","9241","56","0","2017","A","",10,65,5408643,0,0,1594,82891,"",0.56,0.21,0.21,0.00,0.00,0.99,0.99,"",0,0.0,-2,-3.0,-155862,-2.8,0,0.0,0,0.0,1,0.1,45,0.1
"10000","1","92411","57","0","2017","A","",2,3,347366,0,0,2227,115789,"",2.24,0.06,0.06,0.00,0.00,1.02,1.02,"",0,0.0,0,0.0,21886,6.7,0,0.0,0,0.0,141,6.8,7296,6.7
"10000","1","924110","58","0","2017","A","",2,3,347366,0,0,2227,115789,"",2.24,0.06,0.06,0.00,0.00,1.02,1.02,"",0,0.0,0,0.0,21886,6.7,0,0.0,0,0.0,141,6.8,7296,6.7
"10000","1","92412","57","0","2017","A","",8,62,5061277,0,0,1564,81306,"",0.47,0.25,0.26,0.00,0.00,1.05,1.05,"",0,0.0,-2,-3.1,-177748,-3.4,0,0.0,0,0.0,-6,-0.4,-341,-0.4
"10000","1","924120","58","0","2017","A","",8,62,5061277,0,0,1564,81306,"",0.47,0.25,0.26,0.00,0.00,1.05,1.05,"",0,0.0,-2,-3.1,-177748,-3.4,0,0.0,0,0.0,-6,-0.4,-341,-0.4
"10000","1","926","55","0","2017","A","",29,295,21773998,0,0,1422,73935,"",1.16,0.40,0.32,0.00,0.00,0.80,0.80,"",-1,-3.3,11,3.9,1727291,8.6,0,0.0,0,0.0,66,4.9,3410,4.8
"10000","1","9261","56","0","2017","A","",29,295,21773998,0,0,1422,73935,"",1.16,0.40,0.32,0.00,0.00,0.80,0.80,"",-1,-3.3,11,3.9,1727291,8.6,0,0.0,0,0.0,66,4.9,3410,4.8
"10000","1","92611","57","0","2017","A","",7,43,1994773,0,0,899,46752,"",1.14,0.33,0.16,0.00,0.00,0.50,0.50,"",-1,-12.5,0,0.0,-658,0.0,0,0.0,0,0.0,15,1.7,792,1.7
"10000","1","926110","58","0","2017","A","",7,43,1994773,0,0,899,46752,"",1.14,0.33,0.16,0.00,0.00,0.50,0.50,"",-1,-12.5,0,0.0,-658,0.0,0,0.0,0,0.0,15,1.7,792,1.7
"10000","1","92612","57","0","2017","A","",5,20,2238982,0,0,2109,109664,"",1.11,0.06,0.08,0.00,0.00,1.30,1.30,"",0,0.0,-2,-9.1,-130242,-5.5,0,0.0,0,0.0,54,2.6,2782,2.6
"10000","1","926120","58","0","2017","A","",5,20,2238982,0,0,2109,109664,"",1.11,0.06,0.08,0.00,0.00,1.30,1.30,"",0,0.0,-2,-9.1,-130242,-5.5,0,0.0,0,0.0,54,2.6,2782,2.6
"10000","1","92613","57","0","2017","A","",1,1,3652,0,0,140,7304,"",1.47,0.03,0.00,0.00,0.00,0.06,0.06,"",0,0.0,0,0.0,1334,57.5,0,0.0,0,0.0,81,137.3,4213,136.3
"10000","1","926130","58","0","2017","A","",1,1,3652,0,0,140,7304,"",1.47,0.03,0.00,0.00,0.00,0.06,0.06,"",0,0.0,0,0.0,1334,57.5,0,0.0,0,0.0,81,137.3,4213,136.3
"10000","1","92614","57","0","2017","A","",12,206,14162006,0,0,1320,68637,"",1.11,1.46,1.28,0.00,0.00,0.87,0.87,"",0,0.0,10,5.1,1223315,9.5,0,0.0,0,0.0,51,4.0,2651,4.0
"10000","1","926140","58","0","2017","A","",12,206,14162006,0,0,1320,68637,"",1.11,1.46,1.28,0.00,0.00,0.87,0.87,"",0,0.0,10,5.1,1223315,9.5,0,0.0,0,0.0,51,4.0,2651,4.0
"10000","1","92615","57","0","2017","A","",4,25,3374585,0,0,2640,137271,"",1.41,0.25,0.27,0.00,0.00,1.10,1.10,"",0,0.0,3,13.6,633542,23.1,0,0.0,0,0.0,226,9.4,11727,9.3
"10000","1","926150","58","0","2017","A","",4,25,3374585,0,0,2640,137271,"",1.41,0.25,0.27,0.00,0.00,1.10,1.10,"",0,0.0,3,13.6,633542,23.1,0,0.0,0,0.0,226,9.4,11727,9.3
"10000","1","927","55","0","2017","A","",1,1,121631,0,0,2339,121631,"",3.08,0.02,0.02,0.00,0.00,0.98,0.98,"",0,0.0,0,0.0,3461,2.9,0,0.0,0,0.0,66,2.9,3461,2.9
"10000","1","9271","56","0","2017","A","",1,1,121631,0,0,2339,121631,"",3.08,0.02,0.02,0.00,0.00,0.98,0.98,"",0,0.0,0,0.0,3461,2.9,0,0.0,0,0.0,66,2.9,3461,2.9
"10000","1","92711","57","0","2017","A","",1,1,121631,0,0,2339,121631,"",3.08,0.02,0.02,0.00,0.00,0.98,0.98,"",0,0.0,0,0.0,3461,2.9,0,0.0,0,0.0,66,2.9,3461,2.9
"10000","1","927110","58","0","2017","A","",1,1,121631,0,0,2339,121631,"",3.08,0.02,0.02,0.00,0.00,0.98,0.98,"",0,0.0,0,0.0,3461,2.9,0,0.0,0,0.0,66,2.9,3461,2.9
"10000","1","928","55","0","2017","A","",14,1345,88736962,0,0,1269,65963,"",1.86,0.78,0.60,0.00,0.00,0.76,0.76,"",0,0.0,-39,-2.8,1442985,1.7,0,0.0,0,0.0,56,4.6,2897,4.6
"10000","1","9281","56","0","2017","A","",14,1345,88736962,0,0,1269,65963,"",1.86,0.78,0.60,0.00,0.00,0.76,0.76,"",0,0.0,-39,-2.8,1442985,1.7,0,0.0,0,0.0,56,4.6,2897,4.6
"10000","1","92811","57","0","2017","A","",11,1334,87394921,0,0,1260,65530,"",1.71,0.82,0.63,0.00,0.00,0.76,0.76,"",0,0.0,-39,-2.8,1395645,1.6,0,0.0,0,0.0,55,4.6,2871,4.6
"10000","1","928110","58","0","2017","A","",11,1334,87394921,0,0,1260,65530,"",1.71,0.82,0.63,0.00,0.00,0.76,0.76,"",0,0.0,-39,-2.8,1395645,1.6,0,0.0,0,0.0,55,4.6,2871,4.6
"10000","1","92812","57","0","2017","A","",3,12,1342041,0,0,2228,115860,"",2.71,0.12,0.13,0.00,0.00,1.13,1.13,"",0,0.0,0,0.0,47340,3.7,0,0.0,0,0.0,94,4.4,4886,4.4
"10000","1","928120","58","0","2017","A","",3,12,1342041,0,0,2228,115860,"",2.71,0.12,0.13,0.00,0.00,1.13,1.13,"",0,0.0,0,0.0,47340,3.7,0,0.0,0,0.0,94,4.4,4886,4.4
"10000","2","10","51","0","2017","A","",102,29936,1678435194,10115301,172390,1078,56067,"",0.45,2.11,1.99,0.27,2.99,0.95,0.95,"",-4,-3.8,144,0.5,53473742,3.3,201534,2.0,-16144,-8.6,29,2.8,1524,2.8
"10000","2","101","52","0","2017","A","",7,1555,56097631,0,0,694,36081,"",1.11,7.03,4.76,0.00,0.00,0.68,0.68,"",0,0.0,14,0.9,1804705,3.3,0,0.0,0,0.0,16,2.4,851,2.4
"10000","2","1012","53","0","2017","A","",7,1555,56097631,0,0,694,36081,"",1.21,7.32,4.92,0.00,0.00,0.67,0.67,"",0,0.0,14,0.9,1804705,3.3,0,0.0,0,0.0,16,2.4,851,2.4
"10000","2","102","52","0","2017","A","",95,28382,1622337563,10115301,172390,1099,57161,"",0.43,2.03,1.95,0.28,3.08,0.96,0.96,"",-4,-4.0,131,0.5,51669037,3.3,201534,2.0,-16144,-8.6,30,2.8,1564,2.8
"10000","2","1021","53","0","2017","A","N",2,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","1022","53","0","2017","A","N",1,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","1023","53","0","2017","A","N",1,0,0,0,0,0,0,"N",2.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","1024","53","0","2017","A","",3,258,11609342,0,0,866,45041,"",0.91,2.66,1.87,0.00,0.00,0.70,0.70,"",0,0.0,2,0.8,81380,0.7,0,0.0,0,0.0,1,0.1,54,0.1
"10000","2","1025","53","0","2017","A","",44,14996,913874209,0,0,1172,60942,"",0.93,1.85,1.89,0.00,0.00,1.02,1.02,"",-2,-4.3,273,1.9,36434199,4.2,0,0.0,0,0.0,26,2.3,1344,2.3
"10000","2","1028","53","0","2017","A","",45,11408,608977241,3235564,55434,1027,53381,"",0.28,2.08,1.88,0.17,1.77,0.90,0.90,"",-1,-2.2,-178,-1.5,14776560,2.5,11246,0.3,-6000,-9.8,41,4.2,2096,4.1
"10000","2","23","54","0","2017","A","",7,1555,56097631,0,0,694,36081,"",1.21,7.32,4.92,0.00,0.00,0.67,0.67,"",0,0.0,14,0.9,1804705,3.3,0,0.0,0,0.0,16,2.4,851,2.4
"10000","2","237","55","0","2017","A","N",6,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","2373","56","0","2017","A","N",6,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","23731","57","0","2017","A","N",6,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","237310","58","0","2017","A","N",6,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","238","55","0","2017","A","N",1,0,0,0,0,0,0,"N",307.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","2382","56","0","2017","A","N",1,0,0,0,0,0,0,"N",307.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","23821","57","0","2017","A","N",1,0,0,0,0,0,0,"N",307.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","238212","58","0","2017","A","N",1,0,0,0,0,0,0,"N",307.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","48-49","54","0","2017","A","N",2,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","485","55","0","2017","A","N",1,0,0,0,0,0,0,"N",5.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","4851","56","0","2017","A","N",1,0,0,0,0,0,0,"N",5.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","48511","57","0","2017","A","N",1,0,0,0,0,0,0,"N",5.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","485113","58","0","2017","A","N",1,0,0,0,0,0,0,"N",6.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","488","55","0","2017","A","N",1,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","4884","56","0","2017","A","N",1,0,0,0,0,0,0,"N",1.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","48849","57","0","2017","A","N",1,0,0,0,0,0,0,"N",1.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","488490","58","0","2017","A","N",1,0,0,0,0,0,0,"N",1.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","51","54","0","2017","A","N",1,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","518","55","0","2017","A","N",1,0,0,0,0,0,0,"N",15.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","5182","56","0","2017","A","N",1,0,0,0,0,0,0,"N",15.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","51821","57","0","2017","A","N",1,0,0,0,0,0,0,"N",15.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","518210","58","0","2017","A","N",1,0,0,0,0,0,0,"N",15.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","53","54","0","2017","A","N",1,0,0,0,0,0,0,"N",11.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","531","55","0","2017","A","N",1,0,0,0,0,0,0,"N",11.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","5311","56","0","2017","A","N",1,0,0,0,0,0,0,"N",12.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","53111","57","0","2017","A","N",1,0,0,0,0,0,0,"N",14.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","531110","58","0","2017","A","N",1,0,0,0,0,0,0,"N",14.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","54","54","0","2017","A","N",2,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","541","55","0","2017","A","N",2,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","5413","56","0","2017","A","N",1,0,0,0,0,0,0,"N",4.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","54138","57","0","2017","A","N",1,0,0,0,0,0,0,"N",27.97,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","541380","58","0","2017","A","N",1,0,0,0,0,0,0,"N",27.97,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","5415","56","0","2017","A","N",1,0,0,0,0,0,0,"N",1.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","54151","57","0","2017","A","N",1,0,0,0,0,0,0,"N",1.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","541511","58","0","2017","A","N",1,0,0,0,0,0,0,"N",3.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","56","54","0","2017","A","N",1,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","562","55","0","2017","A","N",1,0,0,0,0,0,0,"N",34.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","5622","56","0","2017","A","N",1,0,0,0,0,0,0,"N",38.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","56221","57","0","2017","A","N",1,0,0,0,0,0,0,"N",38.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","562212","58","0","2017","A","N",1,0,0,0,0,0,0,"N",38.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","61","54","0","2017","A","",30,11156,751457338,0,0,1295,67360,"",1.18,1.83,2.04,0.00,0.00,1.11,1.12,"",-2,-6.2,294,2.7,36938722,5.2,0,0.0,0,0.0,30,2.4,1576,2.4
"10000","2","611","55","0","2017","A","",30,11156,751457338,0,0,1295,67360,"",1.18,1.83,2.04,0.00,0.00,1.11,1.12,"",-2,-6.2,294,2.7,36938722,5.2,0,0.0,0,0.0,30,2.4,1576,2.4
"10000","2","6111","56","0","2017","A","N",25,0,0,0,0,0,0,"N",8.99,0,0,0,0,0,0,"N",-2,-7.4,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","61111","57","0","2017","A","N",25,0,0,0,0,0,0,"N",8.99,0,0,0,0,0,0,"N",-2,-7.4,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","611110","58","0","2017","A","N",25,0,0,0,0,0,0,"N",8.99,0,0,0,0,0,0,"N",-2,-7.4,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","6112","56","0","2017","A","",3,2111,80919193,0,0,737,38335,"",1.17,2.96,3.04,0.00,0.00,1.03,1.03,"",0,0.0,-2,-0.1,-95332,-0.1,0,0.0,0,0.0,0,0.0,-12,0.0
"10000","2","61121","57","0","2017","A","",3,2111,80919193,0,0,737,38335,"",1.17,2.96,3.04,0.00,0.00,1.03,1.03,"",0,0.0,-2,-0.1,-95332,-0.1,0,0.0,0,0.0,0,0.0,-12,0.0
"10000","2","611210","58","0","2017","A","",3,2111,80919193,0,0,737,38335,"",1.17,2.96,3.04,0.00,0.00,1.03,1.03,"",0,0.0,-2,-0.1,-95332,-0.1,0,0.0,0,0.0,0,0.0,-12,0.0
"10000","2","6113","56","0","2017","A","N",2,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","61131","57","0","2017","A","N",2,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","611310","58","0","2017","A","N",2,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","62","54","0","2017","A","",14,3840,162416871,0,0,813,42295,"",0.63,1.92,1.42,0.00,0.00,0.74,0.74,"",0,0.0,-21,-0.5,-504523,-0.3,0,0.0,0,0.0,2,0.2,98,0.2
"10000","2","621","55","0","2017","A","N",1,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","6214","56","0","2017","A","N",1,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","62142","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","621420","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","622","55","0","2017","A","",4,952,40121573,0,0,810,42130,"",0.89,0.84,0.54,0.00,0.00,0.65,0.65,"",0,0.0,1,0.1,4739,0.0,0,0.0,0,0.0,-1,-0.1,-54,-0.1
"10000","2","6222","56","0","2017","A","N",1,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","62221","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","622210","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","6223","56","0","2017","A","N",3,0,0,0,0,0,0,"N",7.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","62231","57","0","2017","A","N",3,0,0,0,0,0,0,"N",7.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","622310","58","0","2017","A","N",3,0,0,0,0,0,0,"N",7.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","623","55","0","2017","A","N",1,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","6232","56","0","2017","A","N",1,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","62321","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","623210","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","624","55","0","2017","A","",8,2430,104743897,0,0,829,43113,"",0.93,6.42,6.21,0.00,0.00,0.97,0.97,"",0,0.0,3,0.1,258327,0.2,0,0.0,0,0.0,1,0.1,66,0.2
"10000","2","6241","56","0","2017","A","N",6,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","62412","57","0","2017","A","",5,930,37653593,0,0,778,40477,"",7.85,14.60,25.01,0.00,0.00,1.71,1.71,"",0,0.0,18,2.0,48141,0.1,0,0.0,0,0.0,-15,-1.9,-765,-1.9
"10000","2","624120","58","0","2017","A","",5,930,37653593,0,0,778,40477,"",7.85,14.60,25.01,0.00,0.00,1.71,1.71,"",0,0.0,18,2.0,48141,0.1,0,0.0,0,0.0,-15,-1.9,-765,-1.9
"10000","2","62419","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","624190","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","6243","56","0","2017","A","N",2,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","62431","57","0","2017","A","N",2,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","624310","58","0","2017","A","N",2,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","92","54","0","2017","A","",45,11408,608977241,3235564,55434,1027,53381,"",0.28,2.08,1.88,0.17,1.77,0.90,0.90,"",-1,-2.2,-178,-1.5,14776560,2.5,11246,0.3,-6000,-9.8,41,4.2,2096,4.1
"10000","2","921","55","0","2017","A","",14,1662,77530521,0,0,897,46661,"",0.74,2.47,1.78,0.00,0.00,0.72,0.72,"",-2,-12.5,-149,-8.2,-2355182,-2.9,0,0.0,0,0.0,48,5.7,2537,5.7
"10000","2","9211","56","0","2017","A","",14,1662,77530521,0,0,897,46661,"",0.74,2.47,1.78,0.00,0.00,0.72,0.72,"",-2,-12.5,-149,-8.2,-2355182,-2.9,0,0.0,0,0.0,48,5.7,2537,5.7
"10000","2","92111","57","0","2017","A","N",4,0,0,0,0,0,0,"N",2.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","2","921110","58","0","2017","A","N",4,0,0,0,0,0,0,"N",2.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
